Year,Category,Country,CommodityName,Amount
1996,Food budget shares for 114 countries,Cameroon,Fruits & vegetables,31.21064279
1996,Food budget shares for 114 countries,Cameroon,Meat,16.22126757
1996,Food budget shares for 114 countries,Cameroon,Other foods,7.645672105
1996,Food budget shares for 114 countries,Cameroon,Total food expenditure,43.8048
1996,Food budget shares for 114 countries,Canada,Beverages & tobacco,29.48086223
1996,Food budget shares for 114 countries,Canada,Breads & cereals,11.42926881
1996,Food budget shares for 114 countries,Canada,Dairy,11.18518405
1996,Food budget shares for 114 countries,Canada,Fats & oils,2.108282101
1996,Food budget shares for 114 countries,Canada,Fish,2.651370688
1996,Food budget shares for 114 countries,Canada,Fruits & vegetables,18.11871673
1996,Food budget shares for 114 countries,Canada,Meat,16.4558893
1996,Food budget shares for 114 countries,Canada,Other foods,8.57042608
1996,Food budget shares for 114 countries,Canada,Total food expenditure,11.6795
1996,Food budget shares for 114 countries,Chile,Beverages & tobacco,13.41387276
1996,Food budget shares for 114 countries,Chile,Breads & cereals,21.48342386
1996,Food budget shares for 114 countries,Chile,Dairy,11.19257218
1996,Food budget shares for 114 countries,Chile,Fats & oils,4.595117688
1996,Food budget shares for 114 countries,Chile,Fish,2.062540693
1996,Food budget shares for 114 countries,Chile,Fruits & vegetables,17.33426092
1996,Food budget shares for 114 countries,Chile,Meat,21.79113264
1996,Food budget shares for 114 countries,Chile,Other foods,8.127079264
1996,Food budget shares for 114 countries,Chile,Total food expenditure,22.9611
1996,Food budget shares for 114 countries,Congo,Beverages & tobacco,9.526458809
1996,Food budget shares for 114 countries,Congo,Breads & cereals,10.66536447
1996,Food budget shares for 114 countries,Congo,Dairy,3.855789707
1996,Food budget shares for 114 countries,Congo,Fats & oils,2.504599309
1996,Food budget shares for 114 countries,Congo,Fish,14.4999901
1996,Food budget shares for 114 countries,Congo,Fruits & vegetables,44.84900178
1996,Food budget shares for 114 countries,Congo,Meat,9.225244137
1996,Food budget shares for 114 countries,Congo,Other foods,4.873551693
1996,Food budget shares for 114 countries,Congo,Total food expenditure,46.9171
1996,Food budget shares for 114 countries,Cote d'Ivoire,Beverages & tobacco,19.51783562
1996,Food budget shares for 114 countries,Cote d'Ivoire,Breads & cereals,19.59804154
1996,Food budget shares for 114 countries,Cote d'Ivoire,Dairy,4.421149151
1996,Food budget shares for 114 countries,Cote d'Ivoire,Fats & oils,1.493700345
1996,Food budget shares for 114 countries,Cote d'Ivoire,Fish,2.156421095
1996,Food budget shares for 114 countries,Cote d'Ivoire,Fruits & vegetables,23.25901828
1996,Food budget shares for 114 countries,Cote d'Ivoire,Meat,14.3773684
1996,Food budget shares for 114 countries,Cote d'Ivoire,Other foods,15.17646558
1996,Food budget shares for 114 countries,Cote d'Ivoire,Total food expenditure,44.318
1996,Food budget shares for 114 countries,Czech Republic,Beverages & tobacco,28.09229466
1996,Food budget shares for 114 countries,Czech Republic,Breads & cereals,10.249902
1996,Food budget shares for 114 countries,Czech Republic,Dairy,11.62790698
1996,Food budget shares for 114 countries,Czech Republic,Fats & oils,4.034228377
1996,Food budget shares for 114 countries,Czech Republic,Fish,1.755372438
1996,Food budget shares for 114 countries,Czech Republic,Fruits & vegetables,12.37670221
1996,Food budget shares for 114 countries,Czech Republic,Meat,21.27196195
1996,Food budget shares for 114 countries,Czech Republic,Other foods,10.59163139
1996,Food budget shares for 114 countries,Czech Republic,Total food expenditure,24.9958
1996,Food budget shares for 114 countries,Denmark,Beverages & tobacco,28.80607735
1996,Food budget shares for 114 countries,Denmark,Breads & cereals,8.929019689
1996,Food budget shares for 114 countries,Denmark,Dairy,11.11531395
1996,Food budget shares for 114 countries,Denmark,Fats & oils,2.157420159
1996,Food budget shares for 114 countries,Denmark,Fish,2.039517956
1996,Food budget shares for 114 countries,Denmark,Fruits & vegetables,11.92523739
1996,Food budget shares for 114 countries,Denmark,Meat,20.37711389
1996,Food budget shares for 114 countries,Denmark,Other foods,14.65029961
1996,Food budget shares for 114 countries,Denmark,Total food expenditure,14.0208
1996,Food budget shares for 114 countries,Dominica ,Beverages & tobacco,6.007895227
1996,Food budget shares for 114 countries,Dominica ,Breads & cereals,16.86479526
1996,Food budget shares for 114 countries,Dominica ,Dairy,8.749405059
1996,Food budget shares for 114 countries,Dominica ,Fats & oils,2.146080486
1996,Food budget shares for 114 countries,Dominica ,Fish,9.565250592
1996,Food budget shares for 114 countries,Dominica ,Fruits & vegetables,29.68625047
1996,Food budget shares for 114 countries,Dominica ,Meat,11.52471539
1996,Food budget shares for 114 countries,Dominica ,Other foods,15.45560752
1996,Food budget shares for 114 countries,Dominica ,Total food expenditure,38.2736
1996,Food budget shares for 114 countries,Ecuador,Beverages & tobacco,9.783604546
1996,Food budget shares for 114 countries,Ecuador,Breads & cereals,14.80235647
1996,Food budget shares for 114 countries,Ecuador,Dairy,12.91671891
1996,Food budget shares for 114 countries,Ecuador,Fats & oils,5.899829086
1996,Food budget shares for 114 countries,Ecuador,Fish,5.480364972
1996,Food budget shares for 114 countries,Ecuador,Fruits & vegetables,21.09063524
1996,Food budget shares for 114 countries,Ecuador,Meat,19.50539937
1996,Food budget shares for 114 countries,Ecuador,Other foods,10.52109142
1996,Food budget shares for 114 countries,Ecuador,Total food expenditure,29.0914
1996,Food budget shares for 114 countries,Egypt,Beverages & tobacco,9.249387194
1996,Food budget shares for 114 countries,Egypt,Breads & cereals,24.64947059
1996,Food budget shares for 114 countries,Egypt,Dairy,10.10385402
1996,Food budget shares for 114 countries,Egypt,Fats & oils,8.361031011
1996,Food budget shares for 114 countries,Egypt,Fish,4.557862548
1996,Food budget shares for 114 countries,Egypt,Fruits & vegetables,12.52910351
1996,Food budget shares for 114 countries,Egypt,Meat,23.62469478
1996,Food budget shares for 114 countries,Egypt,Other foods,6.92459634
1996,Food budget shares for 114 countries,Egypt,Total food expenditure,48.0778
1996,Food budget shares for 114 countries,Estonia,Beverages & tobacco,21.39073499
1996,Food budget shares for 114 countries,Estonia,Breads & cereals,16.08098804
1996,Food budget shares for 114 countries,Estonia,Dairy,13.1717975
1996,Food budget shares for 114 countries,Estonia,Fats & oils,4.732264546
1996,Food budget shares for 114 countries,Estonia,Fish,2.966095741
1996,Food budget shares for 114 countries,Estonia,Fruits & vegetables,10.18462576
1996,Food budget shares for 114 countries,Estonia,Meat,20.26387152
1996,Food budget shares for 114 countries,Estonia,Other foods,11.2096219
1996,Food budget shares for 114 countries,Estonia,Total food expenditure,33.4519
1996,Food budget shares for 114 countries,Fiji,Beverages & tobacco,18.19810791
1996,Food budget shares for 114 countries,Fiji,Breads & cereals,15.71591271
1996,Food budget shares for 114 countries,Fiji,Dairy,6.991936586
1996,Food budget shares for 114 countries,Fiji,Fats & oils,3.958969219
1996,Food budget shares for 114 countries,Fiji,Fish,11.84820738
1996,Food budget shares for 114 countries,Fiji,Fruits & vegetables,21.16456349
1996,Food budget shares for 114 countries,Fiji,Meat,12.7527979
1996,Food budget shares for 114 countries,Fiji,Other foods,9.369504806
1996,Food budget shares for 114 countries,Fiji,Total food expenditure,36.2786
1996,Food budget shares for 114 countries,Finland,Beverages & tobacco,31.44684363
1996,Food budget shares for 114 countries,Finland,Breads & cereals,11.4444368
1996,Food budget shares for 114 countries,Finland,Dairy,12.56876633
1996,Food budget shares for 114 countries,Finland,Fats & oils,1.963278778
1996,Food budget shares for 114 countries,Finland,Fish,2.845206987
1996,Food budget shares for 114 countries,Finland,Fruits & vegetables,13.45069454
1996,Food budget shares for 114 countries,Finland,Meat,15.16125705
1996,Food budget shares for 114 countries,Finland,Other foods,11.11951589
1996,Food budget shares for 114 countries,Finland,Total food expenditure,14.6716
1996,Food budget shares for 114 countries,France,Beverages & tobacco,21.35771577
1996,Food budget shares for 114 countries,France,Breads & cereals,10.88678517
1996,Food budget shares for 114 countries,France,Dairy,11.79865797
1996,Food budget shares for 114 countries,France,Fats & oils,2.851281495
1996,Food budget shares for 114 countries,France,Fish,4.75020012
1996,Food budget shares for 114 countries,France,Fruits & vegetables,12.38895954
1996,Food budget shares for 114 countries,France,Meat,24.92099073
1996,Food budget shares for 114 countries,France,Other foods,11.04540921
1996,Food budget shares for 114 countries,France,Total food expenditure,15.3445
1996,Food budget shares for 114 countries,Gabon,Beverages & tobacco,9.526472345
1996,Food budget shares for 114 countries,Gabon,Breads & cereals,10.66510957
1996,Food budget shares for 114 countries,Gabon,Dairy,3.855833804
1996,Food budget shares for 114 countries,Gabon,Fats & oils,2.504586278
1996,Food budget shares for 114 countries,Gabon,Fish,14.49985474
1996,Food budget shares for 114 countries,Gabon,Fruits & vegetables,44.84966803
1996,Food budget shares for 114 countries,Gabon,Meat,9.225033572
1996,Food budget shares for 114 countries,Gabon,Other foods,4.873441662
1996,Food budget shares for 114 countries,Gabon,Total food expenditure,47.94
1996,Food budget shares for 114 countries,Georgia,Beverages & tobacco,4.390697674
1996,Food budget shares for 114 countries,Georgia,Breads & cereals,27.09767442
1996,Food budget shares for 114 countries,Georgia,Dairy,14.45116279
1996,Food budget shares for 114 countries,Georgia,Fats & oils,6.990697674
1996,Food budget shares for 114 countries,Georgia,Fish,1.520930233
1996,Food budget shares for 114 countries,Georgia,Fruits & vegetables,21.99069767
1996,Food budget shares for 114 countries,Georgia,Meat,12.86046512
1996,Food budget shares for 114 countries,Georgia,Other foods,10.69767442
1996,Food budget shares for 114 countries,Georgia,Total food expenditure,47.385
1996,Food budget shares for 114 countries,Germany,Beverages & tobacco,28.24648114
1996,Food budget shares for 114 countries,Germany,Breads & cereals,14.87210373
1996,Food budget shares for 114 countries,Germany,Dairy,7.109420062
1996,Food budget shares for 114 countries,Germany,Fats & oils,2.2720827
1996,Food budget shares for 114 countries,Germany,Fish,1.870564579
1996,Food budget shares for 114 countries,Germany,Fruits & vegetables,8.278921253
1996,Food budget shares for 114 countries,Germany,Meat,20.298653
1996,Food budget shares for 114 countries,Germany,Other foods,17.05177353
1996,Food budget shares for 114 countries,Germany,Total food expenditure,13.0929
1996,Food budget shares for 114 countries,Greece,Beverages & tobacco,24.55607155
1996,Food budget shares for 114 countries,Greece,Breads & cereals,7.251597414
1996,Food budget shares for 114 countries,Greece,Dairy,13.57707952
1996,Food budget shares for 114 countries,Greece,Fats & oils,5.374779844
1996,Food budget shares for 114 countries,Greece,Fish,4.533921636
1996,Food budget shares for 114 countries,Greece,Fruits & vegetables,17.26862718
1996,Food budget shares for 114 countries,Greece,Meat,16.03321621
1996,Food budget shares for 114 countries,Greece,Other foods,11.40470664
1996,Food budget shares for 114 countries,Greece,Total food expenditure,21.1678
1996,Food budget shares for 114 countries,Grenada ,Beverages & tobacco,8.732246186
1996,Food budget shares for 114 countries,Grenada ,Breads & cereals,25.77590742
1996,Food budget shares for 114 countries,Grenada ,Dairy,11.04681746
1996,Food budget shares for 114 countries,Grenada ,Fats & oils,4.681746448
1996,Food budget shares for 114 countries,Grenada ,Fish,10.36296686
1996,Food budget shares for 114 countries,Grenada ,Fruits & vegetables,16.62283009
1996,Food budget shares for 114 countries,Grenada ,Meat,7.627564438
1996,Food budget shares for 114 countries,Grenada ,Other foods,15.1499211
1996,Food budget shares for 114 countries,Grenada ,Total food expenditure,40.9913
1996,Food budget shares for 114 countries,Guinea,Beverages & tobacco,19.14376243
1996,Food budget shares for 114 countries,Guinea,Breads & cereals,16.07398649
1996,Food budget shares for 114 countries,Guinea,Dairy,1.248034427
1996,Food budget shares for 114 countries,Guinea,Fats & oils,3.7936226
1996,Food budget shares for 114 countries,Guinea,Fish,4.66258922
1996,Food budget shares for 114 countries,Guinea,Fruits & vegetables,31.21103695
1996,Food budget shares for 114 countries,Guinea,Meat,16.22137204
1996,Food budget shares for 114 countries,Guinea,Other foods,7.64559584
1996,Food budget shares for 114 countries,Guinea,Total food expenditure,43.6932
1996,Food budget shares for 114 countries,Hong Kong,Beverages & tobacco,17.86514378
1996,Food budget shares for 114 countries,Hong Kong,Breads & cereals,9.043666678
1996,Food budget shares for 114 countries,Hong Kong,Dairy,3.439347754
1996,Food budget shares for 114 countries,Hong Kong,Fats & oils,3.32549855
1996,Food budget shares for 114 countries,Hong Kong,Fish,19.65551434
1996,Food budget shares for 114 countries,Hong Kong,Fruits & vegetables,11.80726431
1996,Food budget shares for 114 countries,Hong Kong,Meat,22.67435455
1996,Food budget shares for 114 countries,Hong Kong,Other foods,12.18921003
1996,Food budget shares for 114 countries,Hong Kong,Total food expenditure,10.2842
1996,Food budget shares for 114 countries,Hungary,Beverages & tobacco,23.5805367
1996,Food budget shares for 114 countries,Hungary,Breads & cereals,10.9074953
1996,Food budget shares for 114 countries,Hungary,Dairy,12.75868499
1996,Food budget shares for 114 countries,Hungary,Fats & oils,4.73481244
1996,Food budget shares for 114 countries,Hungary,Fish,0.770696241
1996,Food budget shares for 114 countries,Hungary,Fruits & vegetables,12.67429097
1996,Food budget shares for 114 countries,Hungary,Meat,20.48218017
1996,Food budget shares for 114 countries,Hungary,Other foods,14.09130319
1996,Food budget shares for 114 countries,Hungary,Total food expenditure,22.5445
1996,Food budget shares for 114 countries,Iceland,Beverages & tobacco,27.40599785
1996,Food budget shares for 114 countries,Iceland,Breads & cereals,11.86605362
1996,Food budget shares for 114 countries,Iceland,Dairy,11.55774177
1996,Food budget shares for 114 countries,Iceland,Fats & oils,1.615870328
1996,Food budget shares for 114 countries,Iceland,Fish,5.045246785
1996,Food budget shares for 114 countries,Iceland,Fruits & vegetables,10.82727984
1996,Food budget shares for 114 countries,Iceland,Meat,16.44962318
1996,Food budget shares for 114 countries,Iceland,Other foods,15.23218662
1996,Food budget shares for 114 countries,Iceland,Total food expenditure,18.9004
1996,Food budget shares for 114 countries,Indonesia,Beverages & tobacco,11.32358555
1996,Food budget shares for 114 countries,Indonesia,Breads & cereals,33.47177624
1996,Food budget shares for 114 countries,Indonesia,Dairy,5.704260052
1996,Food budget shares for 114 countries,Indonesia,Fats & oils,4.73646225
1996,Food budget shares for 114 countries,Indonesia,Fish,8.703090373
1996,Food budget shares for 114 countries,Indonesia,Fruits & vegetables,23.72582164
1996,Food budget shares for 114 countries,Indonesia,Meat,5.134656076
1996,Food budget shares for 114 countries,Indonesia,Other foods,7.200347818
1996,Food budget shares for 114 countries,Indonesia,Total food expenditure,50.6199
1996,Food budget shares for 114 countries,Iran,Beverages & tobacco,4.793608206
1996,Food budget shares for 114 countries,Iran,Breads & cereals,24.79938113
1996,Food budget shares for 114 countries,Iran,Dairy,11.16655816
1996,Food budget shares for 114 countries,Iran,Fats & oils,6.962959446
1996,Food budget shares for 114 countries,Iran,Fish,1.657250813
1996,Food budget shares for 114 countries,Iran,Fruits & vegetables,18.6192837
1996,Food budget shares for 114 countries,Iran,Meat,23.87923051
1996,Food budget shares for 114 countries,Iran,Other foods,8.121728035
1996,Food budget shares for 114 countries,Iran,Total food expenditure,32.5464
1996,Food budget shares for 114 countries,Ireland,Beverages & tobacco,37.32636679
1996,Food budget shares for 114 countries,Ireland,Breads & cereals,9.510722319
1996,Food budget shares for 114 countries,Ireland,Dairy,10.09292283
1996,Food budget shares for 114 countries,Ireland,Fats & oils,2.739489463
1996,Food budget shares for 114 countries,Ireland,Fish,1.971832396
1996,Food budget shares for 114 countries,Ireland,Fruits & vegetables,13.42323763
1996,Food budget shares for 114 countries,Ireland,Meat,16.37722985
1996,Food budget shares for 114 countries,Ireland,Other foods,8.558198726
1996,Food budget shares for 114 countries,Ireland,Total food expenditure,16.586
1996,Food budget shares for 114 countries,Israel,Beverages & tobacco,18.5887449
1996,Food budget shares for 114 countries,Israel,Breads & cereals,14.44600644
1996,Food budget shares for 114 countries,Israel,Dairy,12.97231425
1996,Food budget shares for 114 countries,Israel,Fats & oils,1.862493324
1996,Food budget shares for 114 countries,Israel,Fish,2.51147092
1996,Food budget shares for 114 countries,Israel,Fruits & vegetables,19.36558797
1996,Food budget shares for 114 countries,Israel,Meat,14.10621563
1996,Food budget shares for 114 countries,Israel,Other foods,16.14716657
1996,Food budget shares for 114 countries,Israel,Total food expenditure,17.6967
1996,Food budget shares for 114 countries,Italy,Beverages & tobacco,16.18424669
1996,Food budget shares for 114 countries,Italy,Breads & cereals,11.31695245
1996,Food budget shares for 114 countries,Italy,Dairy,13.90116706
1996,Food budget shares for 114 countries,Italy,Fats & oils,3.856338521
1996,Food budget shares for 114 countries,Italy,Fish,5.40141727
1996,Food budget shares for 114 countries,Italy,Fruits & vegetables,19.14180893
1996,Food budget shares for 114 countries,Italy,Meat,23.58447804
1996,Food budget shares for 114 countries,Italy,Other foods,6.613591041
1996,Food budget shares for 114 countries,Italy,Total food expenditure,16.5934
1996,Food budget shares for 114 countries,Jamaica ,Beverages & tobacco,11.50424504
1996,Food budget shares for 114 countries,Jamaica ,Breads & cereals,18.9163031
1996,Food budget shares for 114 countries,Jamaica ,Dairy,11.87015097
1996,Food budget shares for 114 countries,Jamaica ,Fats & oils,3.163853926
1996,Food budget shares for 114 countries,Jamaica ,Fish,6.805560767
1996,Food budget shares for 114 countries,Jamaica ,Fruits & vegetables,14.1215422
1996,Food budget shares for 114 countries,Jamaica ,Meat,24.71992609
1996,Food budget shares for 114 countries,Jamaica ,Other foods,8.898417896
1996,Food budget shares for 114 countries,Jamaica ,Total food expenditure,34.7782
1996,Food budget shares for 114 countries,Japan,Beverages & tobacco,23.14807255
1996,Food budget shares for 114 countries,Japan,Breads & cereals,22.27930663
1996,Food budget shares for 114 countries,Japan,Dairy,4.793485268
1996,Food budget shares for 114 countries,Japan,Fats & oils,0.660622928
1996,Food budget shares for 114 countries,Japan,Fish,17.0237131
1996,Food budget shares for 114 countries,Japan,Fruits & vegetables,12.78732216
1996,Food budget shares for 114 countries,Japan,Meat,7.817686372
1996,Food budget shares for 114 countries,Japan,Other foods,11.489791
1996,Food budget shares for 114 countries,Japan,Total food expenditure,14.8783
1996,Food budget shares for 114 countries,Jordan,Beverages & tobacco,10.05392541
1996,Food budget shares for 114 countries,Jordan,Breads & cereals,8.417863935
1996,Food budget shares for 114 countries,Jordan,Dairy,11.33350767
1996,Food budget shares for 114 countries,Jordan,Fats & oils,9.039393843
1996,Food budget shares for 114 countries,Jordan,Fish,1.681753785
1996,Food budget shares for 114 countries,Jordan,Fruits & vegetables,15.47390891
1996,Food budget shares for 114 countries,Jordan,Meat,27.55691292
1996,Food budget shares for 114 countries,Jordan,Other foods,16.44273353
1996,Food budget shares for 114 countries,Jordan,Total food expenditure,37.6665
1996,Food budget shares for 114 countries,Kazakhstan,Beverages & tobacco,11.17286841
1996,Food budget shares for 114 countries,Kazakhstan,Breads & cereals,30.77254157
1996,Food budget shares for 114 countries,Kazakhstan,Dairy,9.202082243
1996,Food budget shares for 114 countries,Kazakhstan,Fats & oils,7.121565171
1996,Food budget shares for 114 countries,Kazakhstan,Fish,1.605420442
1996,Food budget shares for 114 countries,Kazakhstan,Fruits & vegetables,9.320424895
1996,Food budget shares for 114 countries,Kazakhstan,Meat,17.75753069
1996,Food budget shares for 114 countries,Kazakhstan,Other foods,13.04756658
1996,Food budget shares for 114 countries,Kazakhstan,Total food expenditure,51.8171
1996,Food budget shares for 114 countries,Kenya,Beverages & tobacco,15.48560295
1996,Food budget shares for 114 countries,Kenya,Breads & cereals,32.48826709
1996,Food budget shares for 114 countries,Kenya,Dairy,15.08393754
1996,Food budget shares for 114 countries,Kenya,Fats & oils,2.642557537
1996,Food budget shares for 114 countries,Kenya,Fish,0.427070521
1996,Food budget shares for 114 countries,Kenya,Fruits & vegetables,17.56812451
1996,Food budget shares for 114 countries,Kenya,Meat,5.134329133
1996,Food budget shares for 114 countries,Kenya,Other foods,11.17011072
1996,Food budget shares for 114 countries,Kenya,Total food expenditure,45.8228
1996,Food budget shares for 114 countries,Korea,Beverages & tobacco,17.82056953
1996,Food budget shares for 114 countries,Korea,Breads & cereals,20.70046947
1996,Food budget shares for 114 countries,Korea,Dairy,5.020477706
1996,Food budget shares for 114 countries,Korea,Fats & oils,0.879092435
1996,Food budget shares for 114 countries,Korea,Fish,11.68765339
1996,Food budget shares for 114 countries,Korea,Fruits & vegetables,21.23093767
1996,Food budget shares for 114 countries,Korea,Meat,12.69403589
1996,Food budget shares for 114 countries,Korea,Other foods,9.966763907
1996,Food budget shares for 114 countries,Korea,Total food expenditure,31.6399
1996,Food budget shares for 114 countries,Kyrgyzstan,Beverages & tobacco,10.84045428
1996,Food budget shares for 114 countries,Kyrgyzstan,Breads & cereals,21.08364659
1996,Food budget shares for 114 countries,Kyrgyzstan,Dairy,8.107407444
1996,Food budget shares for 114 countries,Kyrgyzstan,Fats & oils,6.099251179
1996,Food budget shares for 114 countries,Kyrgyzstan,Fish,0.347987357
1996,Food budget shares for 114 countries,Kyrgyzstan,Fruits & vegetables,33.86146314
1996,Food budget shares for 114 countries,Kyrgyzstan,Meat,9.644933244
1996,Food budget shares for 114 countries,Kyrgyzstan,Other foods,10.01485677
1996,Food budget shares for 114 countries,Kyrgyzstan,Total food expenditure,47.1501
1996,Food budget shares for 114 countries,Latvia,Beverages & tobacco,18.91663798
1996,Food budget shares for 114 countries,Latvia,Breads & cereals,12.88704276
1996,Food budget shares for 114 countries,Latvia,Dairy,14.89016369
1996,Food budget shares for 114 countries,Latvia,Fats & oils,4.293408033
1996,Food budget shares for 114 countries,Latvia,Fish,3.046599389
1996,Food budget shares for 114 countries,Latvia,Fruits & vegetables,17.80117236
1996,Food budget shares for 114 countries,Latvia,Meat,18.86711886
1996,Food budget shares for 114 countries,Latvia,Other foods,9.297856929
1996,Food budget shares for 114 countries,Latvia,Total food expenditure,41.7619
1996,Food budget shares for 114 countries,Lebanon,Beverages & tobacco,13.32966592
1996,Food budget shares for 114 countries,Lebanon,Breads & cereals,10.46542237
1996,Food budget shares for 114 countries,Lebanon,Dairy,9.446429877
1996,Food budget shares for 114 countries,Lebanon,Fats & oils,4.213718689
1996,Food budget shares for 114 countries,Lebanon,Fish,1.67998376
1996,Food budget shares for 114 countries,Lebanon,Fruits & vegetables,35.14183235
1996,Food budget shares for 114 countries,Lebanon,Meat,18.83779663
1996,Food budget shares for 114 countries,Lebanon,Other foods,6.885150402
1996,Food budget shares for 114 countries,Lebanon,Total food expenditure,39.3319
1996,Food budget shares for 114 countries,Lithuania,Beverages & tobacco,19.87875804
1996,Food budget shares for 114 countries,Lithuania,Breads & cereals,12.91811552
1996,Food budget shares for 114 countries,Lithuania,Dairy,14.10284026
1996,Food budget shares for 114 countries,Lithuania,Fats & oils,4.829163718
1996,Food budget shares for 114 countries,Lithuania,Fish,3.468012432
1996,Food budget shares for 114 countries,Lithuania,Fruits & vegetables,11.98161882
1996,Food budget shares for 114 countries,Lithuania,Meat,20.67062601
1996,Food budget shares for 114 countries,Lithuania,Other foods,12.15086521
1996,Food budget shares for 114 countries,Lithuania,Total food expenditure,40.4163
1996,Food budget shares for 114 countries,Luxembourg,Beverages & tobacco,43.11929613
1996,Food budget shares for 114 countries,Luxembourg,Breads & cereals,8.879129304
1996,Food budget shares for 114 countries,Luxembourg,Dairy,7.82753238
1996,Food budget shares for 114 countries,Luxembourg,Fats & oils,1.878530963
1996,Food budget shares for 114 countries,Luxembourg,Fish,2.263675099
1996,Food budget shares for 114 countries,Luxembourg,Fruits & vegetables,11.64308781
1996,Food budget shares for 114 countries,Luxembourg,Meat,18.30194569
1996,Food budget shares for 114 countries,Luxembourg,Other foods,6.086802623
1996,Food budget shares for 114 countries,Luxembourg,Total food expenditure,17.0841
1996,Food budget shares for 114 countries,Macedonia,Beverages & tobacco,15.60775126
1996,Food budget shares for 114 countries,Macedonia,Breads & cereals,18.10348251
1996,Food budget shares for 114 countries,Macedonia,Dairy,12.36349919
1996,Food budget shares for 114 countries,Macedonia,Fats & oils,5.313108049
1996,Food budget shares for 114 countries,Macedonia,Fish,2.110550768
1996,Food budget shares for 114 countries,Macedonia,Fruits & vegetables,18.45093913
1996,Food budget shares for 114 countries,Macedonia,Meat,19.3503554
1996,Food budget shares for 114 countries,Macedonia,Other foods,8.700313704
1996,Food budget shares for 114 countries,Macedonia,Total food expenditure,34.7253
1996,Food budget shares for 114 countries,Madagascar,Beverages & tobacco,5.917824617
1996,Food budget shares for 114 countries,Madagascar,Breads & cereals,44.46895204
1996,Food budget shares for 114 countries,Madagascar,Dairy,2.092236511
1996,Food budget shares for 114 countries,Madagascar,Fats & oils,2.346235466
1996,Food budget shares for 114 countries,Madagascar,Fish,3.787706286
1996,Food budget shares for 114 countries,Madagascar,Fruits & vegetables,26.1833825
1996,Food budget shares for 114 countries,Madagascar,Meat,9.648271202
1996,Food budget shares for 114 countries,Madagascar,Other foods,5.555391381
1996,Food budget shares for 114 countries,Madagascar,Total food expenditure,65.8829
1996,Food budget shares for 114 countries,Malawi,Beverages & tobacco,4.864525582
1996,Food budget shares for 114 countries,Malawi,Breads & cereals,40.43840284
1996,Food budget shares for 114 countries,Malawi,Dairy,3.230922649
1996,Food budget shares for 114 countries,Malawi,Fats & oils,3.10897063
1996,Food budget shares for 114 countries,Malawi,Fish,12.83991966
1996,Food budget shares for 114 countries,Malawi,Fruits & vegetables,13.21003341
1996,Food budget shares for 114 countries,Malawi,Meat,17.47510997
1996,Food budget shares for 114 countries,Malawi,Other foods,4.832115257
1996,Food budget shares for 114 countries,Malawi,Total food expenditure,53.3501
1996,Food budget shares for 114 countries,Mali,Beverages & tobacco,6.755692894
1996,Food budget shares for 114 countries,Mali,Breads & cereals,34.39173447
1996,Food budget shares for 114 countries,Mali,Dairy,3.806888213
1996,Food budget shares for 114 countries,Mali,Fats & oils,8.107449023
1996,Food budget shares for 114 countries,Mali,Fish,3.008007099
1996,Food budget shares for 114 countries,Mali,Fruits & vegetables,9.892178571
1996,Food budget shares for 114 countries,Mali,Meat,14.10479495
1996,Food budget shares for 114 countries,Mali,Other foods,19.93325478
1996,Food budget shares for 114 countries,Mali,Total food expenditure,53.2714
1996,Food budget shares for 114 countries,Mauritius,Beverages & tobacco,24.68961484
1996,Food budget shares for 114 countries,Mauritius,Breads & cereals,10.05588931
1996,Food budget shares for 114 countries,Mauritius,Dairy,10.47235926
1996,Food budget shares for 114 countries,Mauritius,Fats & oils,5.221873265
1996,Food budget shares for 114 countries,Mauritius,Fish,8.356926463
1996,Food budget shares for 114 countries,Mauritius,Fruits & vegetables,17.857337
1996,Food budget shares for 114 countries,Mauritius,Meat,15.5513266
1996,Food budget shares for 114 countries,Mauritius,Other foods,7.794673261
1996,Food budget shares for 114 countries,Mauritius,Total food expenditure,28.1234
1996,Food budget shares for 114 countries,Mexico,Beverages & tobacco,18.87966257
1996,Food budget shares for 114 countries,Mexico,Breads & cereals,21.66924639
1996,Food budget shares for 114 countries,Mexico,Dairy,10.878398
1996,Food budget shares for 114 countries,Mexico,Fats & oils,2.304189739
1996,Food budget shares for 114 countries,Mexico,Fish,3.120863888
1996,Food budget shares for 114 countries,Mexico,Fruits & vegetables,13.003518
1996,Food budget shares for 114 countries,Mexico,Meat,17.32771337
1996,Food budget shares for 114 countries,Mexico,Other foods,12.81640803
1996,Food budget shares for 114 countries,Mexico,Total food expenditure,26.6272
1996,Food budget shares for 114 countries,Moldova,Beverages & tobacco,7.05809514
1996,Food budget shares for 114 countries,Moldova,Breads & cereals,19.77780071
1996,Food budget shares for 114 countries,Moldova,Dairy,16.95731435
1996,Food budget shares for 114 countries,Moldova,Fats & oils,6.050287208
1996,Food budget shares for 114 countries,Moldova,Fish,1.6888522
1996,Food budget shares for 114 countries,Moldova,Fruits & vegetables,24.04292643
1996,Food budget shares for 114 countries,Moldova,Meat,15.85663674
1996,Food budget shares for 114 countries,Moldova,Other foods,8.568087229
1996,Food budget shares for 114 countries,Moldova,Total food expenditure,43.4451
1996,Food budget shares for 114 countries,Mongolia,Beverages & tobacco,6.125953418
1996,Food budget shares for 114 countries,Mongolia,Breads & cereals,30.37773306
